id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
a96cd1b6-7ffa-4559-ae98-67f1235d072d,Luiz Henrique das Neves,1943-08-08,707.509.525-53,67249606,Pires,SC,Brasil,M,51 8547 8808,70750952553@exemplo.com.br,2025-01-28
eae4b483-cf3e-4df7-a7c4-fe978c014ca6,Nicolas Sales,1935-01-10,317.860.404-79,80081996,Souza,RS,Brasil,M,(071) 7814 1803,31786040479@exemplo.com.br,2024-10-24
560d03e8-c916-4a06-a95a-ae2c5f7ecc6e,Eloá Novaes,1976-07-02,661.328.155-74,01657-833,Rodrigues,MG,Brasil,F,+55 (041) 4297 7794,66132815574@exemplo.com.br,2024-12-05
3636e7c4-ca1c-4d04-9f32-bd367faa2000,Fernando Fogaça,1949-09-14,102.869.889-70,22094-975,Cardoso dos Dourados,TO,Brasil,F,(061) 4012 3701,10286988970@exemplo.com.br,2024-07-26
6802d662-a20f-46a5-a2d0-02dfd74b574e,Ryan Fonseca,1955-08-07,847.383.583-65,54836101,Costa,PE,Brasil,M,51 7535 6382,84738358365@exemplo.com.br,2024-04-11
7c9d9448-1fa5-451a-80de-1eaecc40378d,Ian da Paz,1954-08-14,251.029.475-83,10554355,Martins,AC,Brasil,F,0900 975 5382,25102947583@exemplo.com.br,2025-01-11
97c90116-c9f5-45ac-b4c5-877bdf7394b0,Dra. Esther Siqueira,1994-10-16,293.499.221-00,52337385,Oliveira,MS,Brasil,M,(061) 2554 2522,29349922100@exemplo.com.br,2025-03-29
833c18b2-2c5a-4530-a19f-a54c92be3022,Dra. Natália Souza,1998-07-04,597.675.355-88,94560-110,Garcia de da Conceição,DF,Brasil,F,+55 (041) 2364 9574,59767535588@exemplo.com.br,2025-04-28
3d2431b1-e6b5-405c-9534-65e792553af7,Mirella Pereira,1935-03-07,223.981.764-36,17266-578,Oliveira,PR,Brasil,M,+55 (041) 0048-5426,22398176436@exemplo.com.br,2025-04-18
5ef61917-4cc3-4a6b-b2fc-86556a2d669e,Natália Ribeiro,2000-11-12,957.666.743-57,56667-868,Nogueira,SE,Brasil,M,(011) 6395 7881,95766674357@exemplo.com.br,2024-07-21
c9c3a3ac-6b77-4106-8280-4c89462ce4e3,Enrico Sampaio,1995-04-05,657.342.940-90,03526-094,Moreira Verde,MS,Brasil,F,81 6273 4789,65734294090@exemplo.com.br,2023-11-24
62f211f5-4558-49d5-8a6b-b68f9b86639e,Eloá Costela,1972-08-06,766.239.356-58,50732685,da Paz do Campo,AL,Brasil,M,+55 (021) 8078-6211,76623935658@exemplo.com.br,2024-11-21
be54758e-65dd-4bc3-a757-c721e80b8823,Giovanna da Rosa,1991-05-12,590.836.404-37,70374295,Ramos,RO,Brasil,F,11 7513 3997,59083640437@exemplo.com.br,2024-12-08
177bde43-1858-42c4-a0be-d5848fa56b81,Gustavo Costela,2001-03-01,503.649.311-11,98885-206,Castro de da Costa,SE,Brasil,M,(041) 4839-3634,50364931111@exemplo.com.br,2024-03-16
5dc5f77c-89ef-4978-a667-11ec78df16f4,Aurora Garcia,1998-12-22,587.459.555-68,50815521,Fogaça de Pinto,MT,Brasil,M,+55 (084) 9676-5950,58745955568@exemplo.com.br,2025-01-17
517979bf-0e90-472d-8a38-423d2074830d,Enzo Cardoso,1982-07-25,850.093.160-85,29915218,Caldeira da Praia,AL,Brasil,M,+55 (084) 7011-6445,85009316085@exemplo.com.br,2024-11-19
22b72dfe-5825-43ed-9ea3-43004955695b,Benicio Fernandes,1946-05-24,786.368.310-69,65593-827,Aragão,AL,Brasil,F,+55 (071) 2620 5011,78636831069@exemplo.com.br,2023-12-29
f0327f69-b406-4033-8f0e-a9c3bdf0be7e,Letícia Barbosa,1956-09-25,934.349.267-30,93526-219,Lima,AC,Brasil,M,71 5023 0311,93434926730@exemplo.com.br,2025-05-02
b0694314-59a0-413f-a587-14de33e54966,Leonardo Rios,1988-11-05,727.056.368-99,44027-551,Fogaça,RN,Brasil,F,+55 (084) 7253 8289,72705636899@exemplo.com.br,2025-04-09
e6e3f200-0446-4d5f-8753-5cc16766e767,Dra. Emanuella Fogaça,1964-05-24,676.995.701-54,75119765,Mendonça de Ferreira,RO,Brasil,M,+55 (071) 3829-3224,67699570154@exemplo.com.br,2023-11-17
5e0b6cbe-9f80-427b-bd3b-58ac73c1d20c,Thiago Rezende,1996-10-31,187.914.871-76,01766-244,Fogaça de Novais,AM,Brasil,F,0300-256-2933,18791487176@exemplo.com.br,2025-02-25
6c653f1c-5035-43e5-817d-33aa2e377cc4,Dr. Valentim Cardoso,1982-05-25,267.765.304-45,94818-352,Dias das Pedras,SC,Brasil,M,+55 51 0939 1981,26776530445@exemplo.com.br,2024-05-06
656eb7c5-878a-43da-b8df-70e9defeb2b5,Davi Miguel Gomes,1945-10-18,249.986.767-86,31315-792,Câmara,MT,Brasil,F,(084) 2726 5807,24998676786@exemplo.com.br,2024-02-04
d7bd1fe6-c1b4-4f0e-b078-e730e1967f5a,Emilly Rocha,1985-12-18,598.901.326-04,43922-339,Lopes da Mata,PB,Brasil,M,+55 (021) 0775-5800,59890132604@exemplo.com.br,2025-10-09
c5147a36-5686-40ec-89ce-7b3716ddbbe0,Valentim Peixoto,1955-08-22,321.715.384-02,46249964,Moreira de Leão,RS,Brasil,M,51 9899 8023,32171538402@exemplo.com.br,2025-10-18
37390b43-7739-429c-b1ed-6c48306af3b5,Dante Mendes,1966-02-04,505.517.807-09,74346103,Cardoso,PI,Brasil,F,+55 (051) 2040-7472,50551780709@exemplo.com.br,2024-02-28
46d9592b-446c-48c6-aa82-49a0dd2d6204,Davi Lucca Moraes,1960-06-30,210.076.791-35,01397-126,Ramos de Lima,RR,Brasil,M,+55 84 8495 9440,21007679135@exemplo.com.br,2025-06-21
6536e329-ffd6-4716-b7b2-ba5fdf54215e,João Pinto,1972-12-14,680.156.522-91,32946-957,Peixoto,AM,Brasil,F,+55 (021) 9532-9106,68015652291@exemplo.com.br,2024-12-09
4aec5815-071f-4bd3-93ae-bf1ce2acb34e,Isis Garcia,1999-09-24,771.894.944-21,19648818,Farias de Fernandes,RJ,Brasil,M,0300 771 4563,77189494421@exemplo.com.br,2025-04-19
ce358dad-319f-4506-b5ce-91817e1412fe,Ana Vitória Ribeiro,2000-02-06,754.741.966-38,88261-544,Cirino,SP,Brasil,M,(021) 7669-4079,75474196638@exemplo.com.br,2025-06-10
4498abfb-d85b-443f-bb30-8907d1a7dcaa,Isabel Pimenta,1964-03-31,479.481.547-46,08377-072,Vargas Verde,RO,Brasil,M,0300 168 8702,47948154746@exemplo.com.br,2025-04-16
80b3d3ca-c8ca-48de-a9a3-1e66d17e0fc0,Murilo Pacheco,2004-04-17,995.664.351-72,74630-467,Pires de Goiás,PI,Brasil,F,61 3865-3834,99566435172@exemplo.com.br,2024-04-16
4050a1c1-4f88-4f63-9d8e-ac44d9e15f0e,Lucas Martins,1950-07-25,575.844.460-98,15390031,da Mata,AC,Brasil,M,(084) 3057-1584,57584446098@exemplo.com.br,2024-04-08
e96bd814-8266-4690-80a3-c50ae9a726c8,Isadora Duarte,2004-09-01,732.012.521-84,31330-239,Melo,MA,Brasil,M,+55 11 2162-7394,73201252184@exemplo.com.br,2025-07-04
ab8fc337-d5a5-43f3-bad7-a9910cf500d4,Mathias Cassiano,2005-01-21,974.757.408-97,49124-321,Fernandes de Goiás,ES,Brasil,F,+55 (021) 0259-4144,97475740897@exemplo.com.br,2025-01-12
27b43cda-c44c-43d3-ae1f-d3e4587c068e,Luiz Felipe Sá,1958-03-13,981.783.858-61,96156140,Vieira,SC,Brasil,M,+55 61 9491 5030,98178385861@exemplo.com.br,2025-06-30
5d02be61-f9dc-4e45-972d-1e571e3a89ad,Dr. Calebe Ramos,1983-10-05,693.942.933-17,28833-033,da Mota de Castro,SC,Brasil,M,+55 11 0219-0262,69394293317@exemplo.com.br,2024-02-06
39ea94bf-a75c-49f6-bcd7-1609ed7485aa,Luiza Santos,1951-04-24,202.891.748-83,34515-940,Macedo,DF,Brasil,F,(071) 0150 3925,20289174883@exemplo.com.br,2024-07-20
3623924f-ef69-42ff-b255-531b713599b8,Yasmin Machado,1944-09-20,865.812.010-30,23760-791,Guerra de Lima,MG,Brasil,M,+55 (031) 1121-7308,86581201030@exemplo.com.br,2025-01-02
b2afb76f-3cc2-49cf-8f74-ff786424df93,Isaque Fonseca,1977-01-03,468.387.335-34,28384599,Farias do Campo,BA,Brasil,M,+55 (021) 7239-6814,46838733534@exemplo.com.br,2025-02-14
69da821b-7036-482a-a0e1-fe4ff68b954e,Antony Viana,1968-03-11,908.971.011-45,09088424,Jesus,SC,Brasil,M,0300-087-3974,90897101145@exemplo.com.br,2025-09-08
cb015967-d3b6-4d41-8eb8-3f37afa95f94,Maya Campos,1992-02-04,126.294.060-97,44416791,Rocha Grande,SE,Brasil,F,+55 (021) 7565-3939,12629406097@exemplo.com.br,2025-10-16
5cf27193-0bb5-4520-8832-cc8ddac8ce65,Sra. Ana Luiza Novaes,1935-09-20,207.751.724-10,81980-229,da Rosa da Serra,DF,Brasil,F,+55 31 0863-5629,20775172410@exemplo.com.br,2024-12-18
24b60637-6d6f-4912-8291-14183f3faf20,Bryan Silveira,1965-12-18,400.377.238-28,94829-279,Casa Grande do Oeste,PA,Brasil,F,31 4376-2262,40037723828@exemplo.com.br,2023-12-13
9490389b-f0d6-4387-aa6f-eb75bfc9fec1,Luiz Miguel Teixeira,1966-04-15,899.919.326-63,83929929,da Mata das Flores,SE,Brasil,M,+55 (031) 0807 1987,89991932663@exemplo.com.br,2024-10-19
775678e1-5989-4914-83a9-bfa95e839704,Brenda Câmara,1984-06-06,807.863.300-58,52178-026,Novais,RJ,Brasil,F,+55 (021) 7614-9993,80786330058@exemplo.com.br,2025-03-08
ee4347a0-1f33-4e60-b605-30451144a237,Sra. Alana Ferreira,1948-03-23,038.723.497-65,70876101,Gomes de Mendes,AL,Brasil,F,(061) 1875-6504,03872349765@exemplo.com.br,2023-11-23
ffbbd08f-8c43-4d13-8b64-10681acf1f1a,Bernardo Mendes,1986-01-09,146.591.421-38,39465245,Cavalcante de Cirino,AM,Brasil,M,+55 (051) 0316-6768,14659142138@exemplo.com.br,2025-06-22
428c3995-95e8-4b68-8d40-37878757cc41,Caleb da Cruz,1941-04-27,456.298.237-97,70650614,Pimenta da Mata,PA,Brasil,F,(011) 8716-4028,45629823797@exemplo.com.br,2025-07-19
616c054e-2df0-4e4a-be16-fa7d1477de3d,Srta. Maria Luísa Costa,1977-05-30,429.379.453-74,34167855,Pastor,TO,Brasil,M,(011) 4725-3285,42937945374@exemplo.com.br,2024-09-30
e2eccfa7-b6fe-44f1-b663-9b93f6688d68,Natália Silva,1935-04-18,062.026.725-82,42218-512,Moura,RS,Brasil,F,+55 61 7316 6216,06202672582@exemplo.com.br,2024-08-30
ef089560-3942-43d2-9277-fa46e13ff7fe,Léo Pimenta,1999-12-29,169.256.184-40,11433-971,Monteiro do Galho,BA,Brasil,F,84 0609-2034,16925618440@exemplo.com.br,2025-05-03
59fc9024-96dc-4750-a974-54e5dd5d53ab,Maria Fernanda Mendes,1985-10-29,362.176.447-37,85719-423,Rezende de Goiás,RJ,Brasil,F,61 0107-8314,36217644737@exemplo.com.br,2023-12-05
0f756629-3aa7-40a0-af46-4c10971b9cf9,Leandro Borges,1981-02-17,324.295.181-51,35735385,Oliveira,MG,Brasil,M,0300-292-1010,32429518151@exemplo.com.br,2024-01-28
9043ffdc-8b5f-42dd-94e3-88e5664ce13c,Luiz Henrique Moura,2000-08-16,149.047.168-63,09284-125,Sá,TO,Brasil,F,21 0936-4948,14904716863@exemplo.com.br,2024-09-17
36a0722f-d990-4410-8ac6-dd34226962ff,Yasmin Viana,1994-07-26,218.249.560-14,99926726,Câmara,SC,Brasil,M,0300-230-2886,21824956014@exemplo.com.br,2025-05-29
5fc48042-6cac-41fa-834f-d5fc285174c9,Mariana Carvalho,1998-03-21,447.294.567-77,69006-816,Cavalcanti,PI,Brasil,F,(031) 0004-0821,44729456777@exemplo.com.br,2023-11-28
20c56603-8706-44d6-a9cd-3b61b4005cd8,Miguel da Paz,1993-03-04,216.203.148-75,64109-367,Pastor,SC,Brasil,F,0500-566-1145,21620314875@exemplo.com.br,2024-12-09
756c8063-b178-4d2e-b08c-c6bd2c8e1998,Manuela Vasconcelos,1975-02-24,852.115.485-44,29272553,Sousa da Mata,CE,Brasil,M,0900 375 9408,85211548544@exemplo.com.br,2024-03-28
48cd33d3-ffbd-42d1-95d5-cdf3f03a1f63,Raul Cunha,1997-05-06,674.468.380-91,41221860,da Mata,RR,Brasil,M,(051) 1746 3644,67446838091@exemplo.com.br,2025-04-16
1ddccde6-6511-4793-84c3-b4067e0d6a0c,Sra. Mariane da Costa,1970-06-21,827.418.662-07,29152625,Cardoso,MA,Brasil,M,+55 (071) 0414-3581,82741866207@exemplo.com.br,2025-07-11
80445b21-8e93-4af6-bd72-19a04e9ebeb6,Mariah Camargo,1959-11-18,477.770.277-58,52148-944,Costa,BA,Brasil,F,+55 61 0971-7733,47777027758@exemplo.com.br,2024-01-04
07ff41fb-2577-4e04-8c75-1589cf239cd6,Letícia Pastor,1962-12-28,569.382.876-76,69277-089,da Costa,PI,Brasil,F,+55 (021) 1128 7339,56938287676@exemplo.com.br,2024-12-12
f3a2cc1f-20b4-45a3-bf56-754cd43c38f1,Eduarda Câmara,1941-03-29,938.620.451-01,40331-944,Guerra de Goiás,MT,Brasil,M,+55 (041) 2675-7064,93862045101@exemplo.com.br,2025-01-24
29d96c18-32e4-4548-ab7c-ec78ce1f5564,Danilo Aparecida,1991-11-23,391.558.057-85,98862476,Pimenta de Silveira,RN,Brasil,F,+55 (031) 6159 9213,39155805785@exemplo.com.br,2024-08-16
2a17ac1b-9984-4531-8bb8-1b25172b866b,Sara Pinto,1985-10-12,541.964.401-59,37113-189,Duarte,TO,Brasil,F,(011) 5101 0328,54196440159@exemplo.com.br,2025-10-08
eab5d5e2-ce27-43d5-a856-78fa6fd2fa49,Danilo Albuquerque,1949-04-17,342.260.846-87,89996935,Vasconcelos,BA,Brasil,M,0900 728 4549,34226084687@exemplo.com.br,2025-03-17
0502b266-5bab-4045-8eed-22c05c0fc4fe,Dr. Bento Sá,1935-01-22,513.244.610-20,44599-269,Sampaio,PB,Brasil,M,+55 (011) 9773-5820,51324461020@exemplo.com.br,2023-11-09
665bd311-e1f5-461d-ba36-0751cd4ac98b,Jade Novaes,1937-02-14,529.152.491-37,59228-543,Monteiro de Mendonça,RN,Brasil,M,+55 (031) 5212 6203,52915249137@exemplo.com.br,2024-09-15
85c73f2f-4c9e-4e0a-bae6-222de499f3b9,Alexandre Montenegro,1958-12-24,696.939.684-84,05529707,Rodrigues,MA,Brasil,F,(081) 1884-6456,69693968484@exemplo.com.br,2023-11-17
65705ff3-918a-4721-ba96-1870ba7f5e5a,Brenda Pereira,1961-10-27,649.629.898-39,63969-207,Oliveira,TO,Brasil,F,(031) 6649-8763,64962989839@exemplo.com.br,2025-04-03
0ecb0ce3-4101-4b8a-b907-0906653b768c,Dr. Dom Gomes,1962-01-16,837.980.324-33,57044-318,Camargo,SE,Brasil,F,+55 71 1620-0083,83798032433@exemplo.com.br,2024-04-07
aecd855e-fcbd-4ebc-8e55-3fd2c9fdfb20,Lucas Vargas,2001-07-28,495.808.527-23,37432696,Aparecida de Minas,AP,Brasil,F,84 0614 0644,49580852723@exemplo.com.br,2025-06-24
bd1ad9fc-140b-4f63-b73a-b3eb6e138978,Dr. Enzo Gabriel Monteiro,2002-01-18,104.446.456-68,04030707,Pacheco,AP,Brasil,F,+55 (084) 0679-3303,10444645668@exemplo.com.br,2024-12-18
9713632b-4d64-47cd-bd65-6551ec8ee355,Luiza Siqueira,2000-05-10,781.696.743-39,16533-107,Guerra de Farias,MT,Brasil,M,+55 61 6991 5062,78169674339@exemplo.com.br,2024-08-06
0a9cfa5f-af93-4ab2-b9f5-e32160c7944c,Erick Sousa,2005-12-09,343.715.094-64,52888-633,da Mota dos Dourados,AP,Brasil,M,+55 (061) 7330-5310,34371509464@exemplo.com.br,2024-05-03
1a816572-1eb5-47b2-9682-f1801c4a869c,Dra. Raquel Cavalcante,1977-07-27,995.172.311-03,72411844,Novais,MS,Brasil,M,+55 (041) 7463-6306,99517231103@exemplo.com.br,2024-10-04
ad2d339c-336f-4454-8e3e-8929befae83a,Dr. Kevin da Mata,1950-12-17,132.334.948-88,83001554,Siqueira Paulista,SC,Brasil,M,81 9810-9432,13233494888@exemplo.com.br,2024-09-17
89a7132d-cc8d-4987-ab39-8022ce9fce74,José Miguel Lima,1962-09-30,665.115.514-96,12171-668,Caldeira de Marques,BA,Brasil,M,11 5460 2501,66511551496@exemplo.com.br,2025-09-16
c8d2b3dc-11e5-44a3-b43b-476d5488ee9f,Fernanda Sousa,1972-01-21,937.680.999-75,88845704,Barros,ES,Brasil,M,+55 11 3414 5465,93768099975@exemplo.com.br,2025-01-16
97586083-d3d1-442c-9445-3ce935431d1b,Vitória Gonçalves,1956-12-02,661.299.114-09,47923-953,Montenegro das Flores,BA,Brasil,F,41 5529 1192,66129911409@exemplo.com.br,2024-11-01
fd19a772-911f-43af-b430-a56fc8cc50b4,Stella Ramos,1998-02-22,250.447.777-04,80301-440,Cavalcante,AM,Brasil,M,(084) 3808 7195,25044777704@exemplo.com.br,2024-10-23
8700f4fb-b77b-454e-b707-f320859136e2,Srta. Ana Luiza Peixoto,1969-01-09,792.225.698-34,07821006,Cardoso do Galho,RJ,Brasil,F,+55 (021) 6693 9403,79222569834@exemplo.com.br,2024-10-01
a19d489e-0cf6-4c93-b6b9-c6ceb00341b6,Davi Luiz Rodrigues,1991-02-17,658.633.941-67,70788696,Nunes dos Dourados,SE,Brasil,M,(061) 2609-2219,65863394167@exemplo.com.br,2025-03-05
4b99ba29-0011-49e1-861f-69e552209152,Ana Júlia Ferreira,2006-12-08,666.434.619-05,61076-100,da Paz,MA,Brasil,F,0500-741-6674,66643461905@exemplo.com.br,2025-04-03
ec810a3c-ef06-435e-8d6b-bcc6d548a869,Maria Clara Pastor,1956-08-03,354.539.697-69,56327945,Cunha de Almeida,AL,Brasil,F,(011) 1611 6144,35453969769@exemplo.com.br,2024-11-01
2634532a-f2a8-4cbc-b65e-04d4b99695e0,Sra. Larissa Gomes,1977-08-18,018.376.893-18,58104770,Lima das Flores,RO,Brasil,F,+55 (081) 2429-2283,01837689318@exemplo.com.br,2023-11-11
c00c8b52-1b37-4477-ba05-61104e6568c0,Rafael Barros,1981-03-03,605.644.328-51,23224483,Costa de Abreu,SC,Brasil,F,0800-731-1538,60564432851@exemplo.com.br,2025-02-14
8fc42bb7-7f2c-40c0-a774-4dbde1680637,Srta. Evelyn Teixeira,1943-04-12,995.921.532-52,15755664,Garcia dos Dourados,PA,Brasil,M,31 2565 1570,99592153252@exemplo.com.br,2024-01-27
2deb14d4-cd17-4a69-a5a2-756378b8a6c6,Enzo Gabriel Guerra,1947-03-24,596.323.767-03,96820-375,Souza,DF,Brasil,F,+55 61 1260-5477,59632376703@exemplo.com.br,2024-11-02
b5cd73a7-f91e-4813-a45c-c45b5d731749,Yago Cardoso,1965-02-18,563.855.976-88,87481162,Lima das Flores,RR,Brasil,F,41 7722 9548,56385597688@exemplo.com.br,2024-05-01
ee4bea3c-1d9d-47fb-a83d-b8386b8e8983,Sr. Vitor Hugo Moura,1953-06-27,760.563.211-68,37002-115,Borges,RR,Brasil,M,(071) 0151-1426,76056321168@exemplo.com.br,2024-07-21
a6f8107e-ad90-49f8-bc52-bc3b385c647e,Melina Ramos,1973-07-29,022.663.119-41,82897-736,Nascimento do Campo,AC,Brasil,M,21 7454-5925,02266311941@exemplo.com.br,2025-03-14
ef962331-7248-438e-afdd-ed1514f09121,Giovanna Oliveira,1975-08-13,091.765.937-38,49437024,Garcia de Novais,MT,Brasil,M,(041) 0291-5501,09176593738@exemplo.com.br,2024-08-14
793e45ca-43e3-4ce0-8127-01098149f461,Daniela Peixoto,1982-08-24,777.519.226-86,08668502,Souza,MS,Brasil,F,+55 (031) 0328 9314,77751922686@exemplo.com.br,2025-09-15
d3939ff0-6465-4a70-845a-65be0491909e,Ana Beatriz Gonçalves,1955-08-28,782.940.671-15,81388-357,Novaes da Mata,AL,Brasil,M,(084) 6738-8507,78294067115@exemplo.com.br,2024-01-09
73db0c35-5aa9-42db-aae3-0a7391d4bec6,Pietra Mendes,1958-07-18,505.233.085-65,74049018,Rios,MG,Brasil,M,+55 (084) 7894-0062,50523308565@exemplo.com.br,2024-09-06
29654afc-0b2d-458d-8b50-f0edd320af6d,Dr. Luiz Miguel Montenegro,1953-10-28,049.503.857-98,66597545,Oliveira de Goiás,PB,Brasil,F,+55 84 2067 4641,04950385798@exemplo.com.br,2024-01-22
d9696635-ff3f-48b4-9a77-a0be27e3bb4c,Augusto Carvalho,1980-12-22,740.496.954-31,40285587,Sales,PB,Brasil,F,21 4524-7784,74049695431@exemplo.com.br,2024-11-21
c5e44ffe-df75-49eb-beb8-6b3e0262f385,Stephany Porto,1951-05-13,036.690.054-43,77822402,Sales do Campo,CE,Brasil,M,41 0246-6455,03669005443@exemplo.com.br,2024-07-26
6c8946f3-32df-4a2e-83dd-23a838cd4bbb,Zoe Cunha,1988-04-10,916.040.178-78,22636-596,Nunes das Flores,MG,Brasil,F,+55 51 4403 5535,91604017878@exemplo.com.br,2025-07-10
02cf6255-2286-40a1-a1db-4021f6559590,Marcelo Vasconcelos,1988-10-31,247.679.993-95,39183-923,da Rocha do Sul,PB,Brasil,F,(081) 5777 9608,24767999395@exemplo.com.br,2024-05-06
0727b623-3bce-4bd2-9eec-0c2962a61df5,Leandro Garcia,1969-07-09,118.028.876-25,60695692,Vargas de Goiás,CE,Brasil,F,(081) 3958-3290,11802887625@exemplo.com.br,2024-07-18
acc80659-e86b-4677-ac8b-c257971d69c0,Nathan Ribeiro,1992-02-21,929.466.217-14,80305-831,Fernandes das Pedras,PE,Brasil,F,+55 81 5373-2153,92946621714@exemplo.com.br,2024-09-06
a5ffc565-e03b-418d-89a6-d2c0577010c3,Sr. Enzo Gabriel Lopes,1986-05-18,848.776.948-72,39455-615,Garcia,MS,Brasil,M,0500 822 5049,84877694872@exemplo.com.br,2024-09-28
5e88be97-70e7-476e-89e2-65d1fce8a18e,Leonardo Pinto,1980-10-06,400.820.684-30,66975-636,Cunha de Camargo,SE,Brasil,M,(084) 5597-7715,40082068430@exemplo.com.br,2023-11-10
b1e39d91-f8c0-47cf-82af-9c8da8f4c7d0,Srta. Bianca da Rocha,1956-03-11,196.767.900-40,62530-123,da Rosa da Prata,AP,Brasil,M,71 8882 8306,19676790040@exemplo.com.br,2024-03-11
8bb40dc8-3561-46b5-a5ef-c8a30718a7fb,Yan Costela,1997-10-29,994.609.295-90,51228640,Duarte do Norte,AC,Brasil,F,(011) 2176-1109,99460929590@exemplo.com.br,2025-08-07
49aacda1-7cc8-4863-8ca0-a08b2ce719a4,Maysa Rios,1981-07-26,963.481.536-01,48545469,Câmara do Galho,RO,Brasil,M,11 6123-3205,96348153601@exemplo.com.br,2023-11-21
ec905b69-6804-4557-a6ee-2045dd720736,Caroline da Paz,1953-02-01,118.480.297-90,67837-076,Lopes do Galho,MS,Brasil,F,(031) 1090 9738,11848029790@exemplo.com.br,2024-09-22
6b1fbe7f-94c0-44fd-9466-4243fed97d52,Maria Luísa da Cunha,1974-10-30,101.848.883-32,10184-707,Alves,PB,Brasil,M,+55 11 0579-6742,10184888332@exemplo.com.br,2025-04-30
e330c872-4c53-4a6d-a638-84b1e79f9fa9,João Miguel Abreu,1995-11-09,103.698.114-16,96697-220,Costa Paulista,DF,Brasil,M,(071) 1480 7816,10369811416@exemplo.com.br,2025-07-05
83407ee2-5be1-477e-9c56-5a98c2cc3e83,Henry Sá,1975-12-01,630.376.417-92,03725-850,Porto,MA,Brasil,M,(011) 9867-4028,63037641792@exemplo.com.br,2024-08-10
c07fcc0e-9b3a-4f1c-a2dc-21d50bfd2c13,Benjamin Gomes,1990-09-23,449.708.068-08,57556480,Nunes de Cunha,RN,Brasil,M,+55 41 7827 0941,44970806808@exemplo.com.br,2025-09-07
004cf718-e9dd-429b-b95f-5679c1e51a8b,Isabela da Rosa,1957-02-11,240.877.934-51,75415051,da Conceição,GO,Brasil,M,0500 852 2519,24087793451@exemplo.com.br,2023-11-08
e1b9d3af-bd9b-4ced-8bd3-f0f11d04c319,Enzo Pacheco,2002-06-17,084.488.632-60,09610447,Pires do Norte,AM,Brasil,M,31 7845-6668,08448863260@exemplo.com.br,2025-08-25
655c8111-2502-4d5d-b2eb-4e8153871601,Gael Henrique Santos,1951-02-16,253.454.243-73,70559176,Freitas,AL,Brasil,F,+55 (051) 2499-5567,25345424373@exemplo.com.br,2024-02-18
0dc89644-5d96-401e-b652-d0e8bd8f18dc,Kaique Castro,1947-04-05,829.679.703-80,02014-673,Abreu,RO,Brasil,M,+55 (021) 5134-8373,82967970380@exemplo.com.br,2024-12-11
4451f1ef-0f58-46e3-a6cc-10dea5874ff7,Cecilia Teixeira,2002-10-21,700.072.274-05,84362-847,Viana do Norte,PR,Brasil,M,81 3485 1680,70007227405@exemplo.com.br,2025-05-06
0e97e627-6616-4cba-babc-f79250c16093,Helena Vasconcelos,2001-02-09,785.922.411-27,75947105,Cardoso de da Rosa,PR,Brasil,M,31 5170-1672,78592241127@exemplo.com.br,2025-01-23
fdf72264-56f8-49fa-b3a1-88ca702d4d3d,Pedro Machado,1970-04-21,572.152.124-32,26744-660,Carvalho de Teixeira,GO,Brasil,F,31 8070-6150,57215212432@exemplo.com.br,2025-07-08
5077f31f-9e20-4ddd-aca8-0d12de6e86ea,Sophia Castro,1944-11-30,054.605.279-77,93206-409,Cavalcanti dos Dourados,SE,Brasil,F,+55 84 7688 0788,05460527977@exemplo.com.br,2024-08-04
b7baffdf-0736-4927-a809-37ee22b8531e,Danilo Pinto,1980-09-23,368.195.735-30,68161-858,Sampaio de Araújo,ES,Brasil,F,0500-492-4379,36819573530@exemplo.com.br,2024-08-19
70ee87b3-af6d-4df5-888e-98470bfe0e9e,Valentim Dias,1961-04-24,601.964.794-23,20996-966,Peixoto,DF,Brasil,F,(041) 3554-2557,60196479423@exemplo.com.br,2025-07-19
08709b9f-7b46-4822-9231-43bbb7ad1288,Enrico Marques,1976-07-24,197.862.679-77,86690-701,Cardoso do Campo,PI,Brasil,M,+55 11 6396-2139,19786267977@exemplo.com.br,2025-02-03
e0aeac84-9022-4fb7-98ce-de91b34ecd52,Srta. Aurora Abreu,1942-12-08,426.313.723-83,40621-028,Rodrigues Grande,MS,Brasil,F,(081) 6037 6510,42631372383@exemplo.com.br,2024-05-31
95be27b5-d255-433f-a4a1-e75a1adf7ecc,Marcela Oliveira,1981-12-14,932.651.499-85,61098665,Cavalcante,RJ,Brasil,F,+55 (041) 9924 9094,93265149985@exemplo.com.br,2025-06-27
60ddf27a-c4d5-4511-b3a9-6ec1c65c9216,Sra. Vitória Nunes,1945-06-03,571.379.469-23,07765-535,Caldeira da Serra,AC,Brasil,F,81 1520 9033,57137946923@exemplo.com.br,2025-09-25
e9b6d492-63eb-463a-995c-cbd4108c0247,Maria Flor Carvalho,1957-07-31,582.768.783-29,74810-936,Borges da Praia,PI,Brasil,F,31 9804 1260,58276878329@exemplo.com.br,2024-09-15
91e0a3ed-14b6-46ce-8e02-641e10c06b62,Marcos Vinicius Casa Grande,1939-01-14,667.787.039-70,05484-152,Castro de Cardoso,MT,Brasil,F,+55 21 8093 9448,66778703970@exemplo.com.br,2025-04-21
