id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
dea21c60-a1d9-4672-8fca-1884bb8b8a5b,Guilherme Barros,1949-09-30,488.276.915-35,34340-835,Porto,AM,Brasil,M,71 6034-3402,48827691535@exemplo.com.br,2023-10-13
975ae3ea-0b9b-43e2-ae1f-28405c519dfa,Enzo Cunha,1945-12-29,059.884.973-58,69695926,Costela das Flores,GO,Brasil,F,(051) 6650 9376,05988497358@exemplo.com.br,2024-12-22
07d0c500-a4f6-43ae-9dd8-5f14037ca544,Mateus Castro,1935-09-01,143.333.713-66,82345505,Silva,RO,Brasil,F,+55 41 9704-0217,14333371366@exemplo.com.br,2024-09-22
868299b1-3dcf-4ebb-89b8-57bfc6e42c11,Marcos Vinicius Fogaça,1976-12-18,764.428.096-96,54895854,Porto de Azevedo,PA,Brasil,F,0500-537-3386,76442809696@exemplo.com.br,2025-02-08
79ac359d-fbe4-4da4-945a-05e2d65b290d,Isabel Mendes,2003-11-08,181.040.536-96,24749575,Aragão do Galho,AL,Brasil,M,+55 (051) 2861-0934,18104053696@exemplo.com.br,2025-02-09
57012f13-cec9-4d5b-98fe-017f6163c0f8,Ryan Aparecida,1950-12-05,556.842.455-61,87201-614,Sampaio do Oeste,ES,Brasil,M,41 8133-5821,55684245561@exemplo.com.br,2023-06-24
8259b146-a3db-44ae-95ab-05881f9b87a6,Maria Isis Nascimento,1944-07-13,250.685.589-60,48131-869,Caldeira da Mata,CE,Brasil,F,+55 (041) 2496-8894,25068558960@exemplo.com.br,2023-12-08
92367131-4a92-4c8b-940e-b25a9aaa1d94,Otto Novais,1973-11-30,201.498.185-59,13221923,da Luz Paulista,GO,Brasil,F,84 0575 1251,20149818559@exemplo.com.br,2025-02-26
887405bf-6bdc-42a1-bcad-6e508d56f069,Léo Ferreira,1994-07-20,004.781.758-96,70226885,Vasconcelos,BA,Brasil,M,0300 113 4511,00478175896@exemplo.com.br,2024-10-24
f9a9f4d9-66bd-4098-867b-3cbd22b8303d,Dr. Samuel Duarte,1958-01-09,485.548.908-64,78849064,Moreira,MT,Brasil,F,+55 (084) 6822 2049,48554890864@exemplo.com.br,2023-07-17
2aa766ad-19b0-426e-8de1-a6d2734e940c,Srta. Júlia Alves,1936-12-13,992.799.703-60,25550-370,Gomes do Sul,RJ,Brasil,F,(011) 3836 5105,99279970360@exemplo.com.br,2024-02-26
40a72176-1a8a-467e-9d19-a158be04bc46,Gabriela da Cruz,1999-04-16,670.267.789-36,73097-582,Câmara,MG,Brasil,F,+55 41 1523-8971,67026778936@exemplo.com.br,2024-07-15
86cd74a2-1b1a-4a6c-ae65-f965de750f3e,Sr. Antônio Teixeira,1969-08-20,402.616.592-44,80766-991,Aparecida do Oeste,PE,Brasil,F,41 8117-1724,40261659244@exemplo.com.br,2025-01-20
22d3bcdd-033a-4ca8-beb5-3532599441d4,Davi Sá,1972-09-09,497.350.002-27,42795140,Castro das Pedras,RS,Brasil,F,+55 51 9641 9475,49735000227@exemplo.com.br,2024-09-30
1b8e0385-cdc4-4d19-8198-094664f813d2,Alexandre da Conceição,1997-06-26,003.141.305-78,40238-918,Rezende do Amparo,TO,Brasil,F,21 9650-0309,00314130578@exemplo.com.br,2024-03-21
8d5abb90-7179-445c-a082-cc719852dcf2,Augusto Novaes,1943-09-28,082.927.045-07,48294011,Alves,ES,Brasil,M,51 9188 2604,08292704507@exemplo.com.br,2023-10-31
873bea19-0a98-4f06-a54d-cc2298f9e029,Srta. Daniela da Rosa,1946-12-11,688.319.412-57,40529470,Araújo,PE,Brasil,F,+55 21 4252-4531,68831941257@exemplo.com.br,2024-01-16
fa6b873f-6403-4159-9447-10280328bcff,Bryan Costa,1956-10-01,863.647.624-52,92805-359,Sampaio,RS,Brasil,F,+55 (021) 5918-4591,86364762452@exemplo.com.br,2024-12-07
149dfe93-d585-4657-b0c1-99c9e2e496fe,Ravi Lucca Aragão,1980-02-24,920.346.184-45,01033932,Lima de das Neves,SP,Brasil,M,61 3019-1689,92034618445@exemplo.com.br,2023-12-11
055ceae6-7fb6-4cac-9b94-92125f7e02a7,Vitor Gabriel Siqueira,1986-03-17,406.221.581-03,98043467,Alves,MA,Brasil,F,+55 (084) 6528-3526,40622158103@exemplo.com.br,2023-06-03
37494197-61c0-420f-a56d-4767acc181a8,Liz da Conceição,1998-01-26,601.848.663-70,13555475,Peixoto,RN,Brasil,F,+55 (011) 1213 9237,60184866370@exemplo.com.br,2024-05-29
5bee8fcb-fdb9-4285-9f6a-6815e5b77a64,Bryan da Cunha,1940-12-29,861.146.775-59,04789-916,Carvalho do Campo,RR,Brasil,M,0300-480-8908,86114677559@exemplo.com.br,2024-12-23
e055a0e0-c919-42af-9c2d-603e3f245e43,Sra. Luana Pimenta,1944-06-09,759.222.067-58,97212-642,Leão,PB,Brasil,F,+55 51 3654 1997,75922206758@exemplo.com.br,2023-10-11
14adb646-54f1-4c2e-b7ba-c79e895461aa,Juan Araújo,1936-03-08,508.998.403-63,35080680,Rios de Gonçalves,MT,Brasil,F,+55 51 1896 7620,50899840363@exemplo.com.br,2025-03-08
d29265bf-fb5a-46c4-bde3-a7d52098a835,Maria Fernanda Sales,1977-07-02,727.636.977-01,98578-246,Leão,TO,Brasil,M,(021) 5546 9262,72763697701@exemplo.com.br,2024-05-15
4ca9a043-6b67-4e26-926d-16f6eb8147c2,Mirella da Mota,1955-07-13,872.614.571-01,09402027,Cavalcanti,RJ,Brasil,M,+55 (011) 6811-7432,87261457101@exemplo.com.br,2023-08-19
3e830fc4-4465-46e6-b757-8cce04991d35,Lunna Novais,1962-02-07,015.170.534-48,27831-677,Novaes,MA,Brasil,F,+55 84 8819-3872,01517053448@exemplo.com.br,2024-07-31
ae4b5e67-b275-42b7-a503-1e04063ca4b5,Ryan Marques,1939-11-30,870.124.015-58,66330817,Siqueira,PR,Brasil,M,+55 (031) 9406-2525,87012401558@exemplo.com.br,2024-02-02
9ff9cf01-d184-4e86-86ab-a00b5a82dd1a,Fernanda Camargo,1992-06-18,331.622.108-69,54536221,Carvalho,PB,Brasil,F,+55 31 4354 3831,33162210869@exemplo.com.br,2024-09-25
d2cc432b-ef8d-4345-97c1-8a64ec8f1d15,Gabriela Azevedo,1960-11-18,815.542.491-39,58813-273,Camargo,MT,Brasil,M,(061) 2689 0943,81554249139@exemplo.com.br,2024-07-06
f482e701-b12a-4de3-aa86-a5b7ed8a10b1,Rodrigo Pimenta,2006-08-24,008.190.128-74,44800-027,Vargas,GO,Brasil,M,+55 (081) 4567 3409,00819012874@exemplo.com.br,2025-05-09
4c4d5b81-2b27-4d99-909d-91570ad00fb5,Theo Ribeiro,1947-08-01,842.906.254-99,09529277,Rocha,SC,Brasil,M,+55 (084) 1979 8628,84290625499@exemplo.com.br,2024-10-11
f3a96ba6-7aa3-43d7-80e2-018604c43c83,Nicole Machado,1989-03-09,442.523.519-43,88847-024,Garcia dos Dourados,SP,Brasil,M,(061) 4746 1257,44252351943@exemplo.com.br,2024-07-07
43f6404c-fc24-4c56-8993-f5f119fd3f02,Gael Henrique Araújo,2000-09-18,464.802.349-89,76102076,Costa,ES,Brasil,M,(081) 0405 9549,46480234989@exemplo.com.br,2023-09-20
69ab6803-7603-4bfb-951b-cdb020571957,Olivia Azevedo,1938-10-26,287.499.309-41,53849484,Pimenta Grande,PR,Brasil,M,71 7690 6769,28749930941@exemplo.com.br,2024-02-23
7cd235bd-1119-4443-b99f-2a92758740f5,Lívia Cavalcanti,1964-03-24,850.385.384-61,95668-165,Santos da Mata,RS,Brasil,F,(041) 1523 7130,85038538461@exemplo.com.br,2024-10-28
d8c8d97f-8ede-4f74-9e40-7bc5ab701ec9,Léo Jesus,1995-06-18,266.941.553-39,59498008,Ramos do Campo,PR,Brasil,F,+55 21 4827-7447,26694155339@exemplo.com.br,2024-09-20
bd1075ef-3923-4da0-9cd1-7d685de82442,José Brito,1970-04-03,853.278.483-28,40370-832,Silva,BA,Brasil,F,+55 31 5406-0748,85327848328@exemplo.com.br,2023-07-08
2ef59f4b-9e94-4dd8-91f7-f81667d2cd9f,Danilo Vargas,1995-06-11,724.872.859-41,45250457,Ribeiro Paulista,PI,Brasil,M,51 9444 0675,72487285941@exemplo.com.br,2025-05-13
0c9abca2-c936-4d31-a56e-1383cedd0a28,Camila Albuquerque,1942-01-20,288.420.506-80,90048410,Pacheco,AM,Brasil,F,+55 (084) 6443-8391,28842050680@exemplo.com.br,2023-11-27
943ff79b-33a4-47bd-a525-ac4d9799dac6,Dra. Maya Guerra,1970-10-15,353.284.731-08,69022786,Cirino,PR,Brasil,M,(081) 3886-9360,35328473108@exemplo.com.br,2023-06-11
fad1bc12-2a58-45ae-9aa2-b74cf4efab1c,Felipe Freitas,1950-02-03,750.425.901-67,33191-706,Cassiano,AL,Brasil,F,(021) 1391 4099,75042590167@exemplo.com.br,2025-02-23
a6a0d24c-c4d8-4d47-8af8-e9ccbded21bb,Davi Luiz Araújo,1953-05-01,042.860.015-72,23158-754,Gomes da Mata,PA,Brasil,F,(051) 5811-3521,04286001572@exemplo.com.br,2025-03-25
fe960253-8c19-4c94-b964-058ea9e747f4,Giovanna Nascimento,1998-01-30,192.917.082-46,83369-510,da Cunha,AL,Brasil,M,+55 81 3556 2349,19291708246@exemplo.com.br,2023-11-21
ac5ceb6e-a9e9-4e80-ad72-353f7329fda1,Júlia Lima,1955-07-29,931.915.198-73,05683981,Pastor da Prata,MG,Brasil,M,+55 11 1709 9028,93191519873@exemplo.com.br,2023-05-31
090c84e8-215e-4b07-9245-e8b312e9dcea,Lucas Gomes,1960-01-04,137.198.274-97,41425020,da Mata de Goiás,RJ,Brasil,M,41 4806-5338,13719827497@exemplo.com.br,2024-09-03
3d97122b-cd47-4859-af2d-d24407fd756e,Ayla Fernandes,1958-06-09,600.192.058-38,14436-453,das Neves,SC,Brasil,F,(041) 2871 9886,60019205838@exemplo.com.br,2023-09-08
2d47d230-a52a-4f24-ab96-7414bb107e48,Srta. Alícia Silva,1958-11-19,325.996.244-88,60911025,Melo,RO,Brasil,F,(021) 7042 7565,32599624488@exemplo.com.br,2024-10-04
8a008976-4105-4a59-bfd3-52200306a789,Thales Castro,1977-02-26,991.381.585-93,90313-128,Vieira das Pedras,MS,Brasil,F,+55 (011) 2080-5395,99138158593@exemplo.com.br,2025-03-24
bfa848fa-42ae-4a62-bd7e-336e7c27d2cf,Maria Isis Cirino,2000-12-04,198.439.571-90,14427-049,Azevedo,RS,Brasil,F,(084) 4295 9146,19843957190@exemplo.com.br,2025-02-12
b4aa5a92-5f38-4cd0-a1e6-17b4167c97e9,Dra. Isabel Santos,1989-12-21,551.976.582-14,88802821,Casa Grande das Flores,AM,Brasil,M,71 2954-5344,55197658214@exemplo.com.br,2023-06-21
a09023ff-5c5c-4d4f-ba0f-26cd6581e717,Benício Costela,1977-11-05,898.529.925-61,85910-912,Novais,MT,Brasil,F,71 3149-1864,89852992561@exemplo.com.br,2023-09-25
4977c9e5-3706-46b3-aaf9-b3bf3068770f,Dr. José Pedro Ramos,1998-12-26,187.020.850-09,77041909,Pastor,PR,Brasil,F,(021) 6060 8871,18702085009@exemplo.com.br,2023-09-21
4d6b2899-f790-4b02-96ac-c393c06874e5,Brenda Duarte,1984-06-09,170.507.795-97,89305-593,Cardoso do Galho,MA,Brasil,F,0300 830 3672,17050779597@exemplo.com.br,2024-05-15
94ea9044-f0b2-4523-9dfd-0fa16754b6f8,Matheus Aparecida,1979-02-10,577.282.755-72,00347444,Viana do Oeste,RJ,Brasil,F,81 8560-9470,57728275572@exemplo.com.br,2024-09-17
854c3591-661f-4998-a5da-7f993c1d018c,Sophia Porto,1955-12-25,217.850.094-76,76938-314,Sousa das Flores,AL,Brasil,F,84 5268-0924,21785009476@exemplo.com.br,2023-10-09
fc35276f-29f5-4e40-98c7-74ec8b75801e,Nathan Pastor,2004-03-19,659.151.241-86,23939501,Borges,AP,Brasil,M,21 3953-4606,65915124186@exemplo.com.br,2024-01-11
818c46af-86f4-45cd-b5b6-5b52531927c8,Mathias Cavalcante,1962-09-04,825.222.793-01,36066690,da Paz de Monteiro,CE,Brasil,M,0500-559-7064,82522279301@exemplo.com.br,2024-08-27
8422275b-3c1f-42be-9316-a4b63b65ba45,Ana Cecília Silva,2003-05-14,214.236.589-38,52068-716,Pacheco do Galho,PE,Brasil,F,21 8337-6346,21423658938@exemplo.com.br,2023-11-27
e553dcdb-13d7-4eb2-871a-5d3166db1c44,Liam Caldeira,1999-01-24,738.340.374-29,79082393,da Rocha,AC,Brasil,F,71 0079 8754,73834037429@exemplo.com.br,2024-03-23
4d63b258-54b0-4b4b-ab3c-59776c1b490a,Enzo Fonseca,1937-12-22,356.863.191-84,26026-978,da Rocha da Mata,RS,Brasil,M,+55 (071) 0572 6871,35686319184@exemplo.com.br,2023-09-28
4c0889d4-dad1-484f-a510-7e60e4b90bb0,Anthony da Costa,1965-04-11,883.248.641-01,97124900,Costa da Prata,TO,Brasil,F,(084) 8900-8230,88324864101@exemplo.com.br,2024-01-23
3bd5fdd7-bd99-4712-bb9f-9aa6d329c368,Maria Luísa Costa,1939-03-23,552.353.977-92,60160295,da Rocha da Mata,PI,Brasil,F,(021) 1259-3975,55235397792@exemplo.com.br,2023-10-28
80c1165b-573b-46e4-9a6d-b0e584ff4410,Sr. João Guilherme Porto,1934-08-14,006.909.673-05,77718543,da Mata,AC,Brasil,M,+55 84 0759 1047,00690967305@exemplo.com.br,2023-11-19
d0a2e3b2-c1b5-401d-b9c8-ef0e12a8e34e,Cauã Almeida,1946-05-03,414.877.298-16,60391-131,Pacheco,MS,Brasil,F,0900 823 0928,41487729816@exemplo.com.br,2024-10-30
c006cfbb-497e-4e3d-bebb-0d66c3c1b123,Cauê da Conceição,1951-04-01,130.412.309-43,14107-144,Gomes,RS,Brasil,F,31 0269-3766,13041230943@exemplo.com.br,2025-04-14
83d8ce58-ecf8-46e6-afa2-c40689bf5a9d,Mirella Novaes,1987-09-18,846.541.816-92,18913720,Porto,SE,Brasil,F,+55 (041) 1285-1632,84654181692@exemplo.com.br,2024-07-27
03c35078-4923-49fc-9b2b-0b8d99f474ba,Amanda Pacheco,1997-06-26,228.882.226-16,44189947,Santos de Goiás,GO,Brasil,F,11 7581 1902,22888222616@exemplo.com.br,2024-01-20
cd191c4e-b039-4f22-a9f8-b8db9fbc5a01,Gabriel Santos,1979-05-28,373.433.598-99,54371079,Andrade,BA,Brasil,F,(081) 5396-1942,37343359899@exemplo.com.br,2023-11-06
bcffdc06-9811-4737-8f9c-91dc7b125e36,Pedro Lucas da Luz,1944-03-23,337.324.878-89,12219722,Sampaio,PA,Brasil,F,0900 525 4766,33732487889@exemplo.com.br,2024-03-29
2355edd9-1b2d-4855-a4ad-9105ec44d27f,Fernanda Pastor,1964-12-25,055.753.388-05,64910411,Pinto,MS,Brasil,M,0800 846 2451,05575338805@exemplo.com.br,2024-10-29
80def8ce-fb70-4b84-b3d7-53a97bff5cfc,Lucca Freitas,1981-09-25,546.164.031-53,72363077,Macedo de Monteiro,AL,Brasil,F,+55 (011) 2868-3339,54616403153@exemplo.com.br,2023-12-01
bc1cf841-0534-4c5d-807c-f4dd2b50054e,Josué Castro,1986-11-27,736.736.326-94,37756884,Pereira,BA,Brasil,F,0300 915 4671,73673632694@exemplo.com.br,2024-07-06
24b316fd-0b89-40f1-b22a-c1a9421a2ede,Arthur Moraes,1957-07-05,761.654.045-40,77190-505,Silva,AC,Brasil,F,71 1356 7161,76165404540@exemplo.com.br,2025-01-16
4daee99b-9427-416c-9d07-a097122b5087,Bernardo Macedo,1984-03-25,579.007.052-27,84573817,Lima do Oeste,SE,Brasil,M,41 4495 9551,57900705227@exemplo.com.br,2024-10-02
e4745258-1001-4fa8-b9ce-8e3da0b53fa6,Sra. Ana da Cruz,1975-07-09,633.130.527-71,14219587,Mendes,PB,Brasil,F,(081) 2028 0702,63313052771@exemplo.com.br,2024-07-29
5aa42284-6ced-42eb-bc09-c130535c8310,Ana Novais,1985-04-27,334.717.424-54,66354-646,Almeida,GO,Brasil,M,+55 (061) 1032-5383,33471742454@exemplo.com.br,2024-02-05
12820e09-68e2-4bff-b7d4-c6dcacd3a284,João Lucas Sampaio,1979-01-21,452.896.150-99,58488-375,Cavalcante,PB,Brasil,F,(071) 6455 6719,45289615099@exemplo.com.br,2024-03-14
c8ff3a48-9bc0-43a8-86b4-6221edd92014,Fernanda Pereira,1966-09-05,190.414.945-24,86314-493,da Conceição,BA,Brasil,M,+55 (081) 3025 6661,19041494524@exemplo.com.br,2025-04-22
e5e55fa9-b076-4320-a76d-ddd7e55dc5dd,Vitor Gabriel Cassiano,2001-04-18,406.596.868-35,45849713,Casa Grande,MS,Brasil,F,51 7251 2962,40659686835@exemplo.com.br,2024-04-05
c5e932a1-6823-4ffa-b762-95c9f331ce87,Luiza Pinto,1972-06-16,743.461.626-90,46144-615,Novaes,RJ,Brasil,F,+55 61 9175-2608,74346162690@exemplo.com.br,2024-02-12
96d7fab8-8b19-4385-aec9-0af625b9dec9,Stella Jesus,1994-04-13,176.727.958-85,82494945,Fonseca,RR,Brasil,F,(041) 4428 3605,17672795885@exemplo.com.br,2024-02-08
ecfe7f0c-b029-482d-bcf9-7d6b11a06df6,Melissa Cirino,1954-04-21,706.630.831-83,21239542,Lopes do Sul,PI,Brasil,F,+55 21 1947-9207,70663083183@exemplo.com.br,2024-07-11
064ec825-ff68-4e8f-a762-e090ffa06722,Luiz Felipe da Mota,1999-04-17,765.702.009-44,03125995,Garcia,TO,Brasil,M,+55 71 5333 7328,76570200944@exemplo.com.br,2024-09-13
fa0c7d29-21ab-4388-9598-b657776e28e5,Alexia Gomes,1951-09-15,577.777.649-66,22439-283,Pires,PE,Brasil,M,21 6513 2318,57777764966@exemplo.com.br,2023-08-24
f83ad7f8-81ed-4779-b42b-cbae0a29645e,Giovanna Rezende,1960-10-20,722.599.947-44,44585684,da Costa de Gomes,SP,Brasil,F,71 5682 1956,72259994744@exemplo.com.br,2024-10-23
a25c6e84-afd8-410d-b20c-88d0fa4da5f2,Davi Luiz Pastor,1937-12-16,540.377.912-96,24054-196,Souza do Galho,RR,Brasil,F,0300 226 7295,54037791296@exemplo.com.br,2024-04-08
1d970f4a-4418-4b9f-aace-160cfc440ab0,Liam Vieira,1948-03-27,880.833.890-41,18043-425,Nascimento do Norte,MA,Brasil,M,+55 (041) 0335 0953,88083389041@exemplo.com.br,2024-11-04
0e4910f1-348e-480e-8fcd-1b93a9acabf4,Sra. Bruna Fogaça,1954-03-19,437.046.667-80,73883-102,da Paz,CE,Brasil,M,+55 (071) 0224 4570,43704666780@exemplo.com.br,2024-05-29
a2eb884d-08a4-4fa9-9dbf-08dc769bef54,Maria Vitória Santos,1955-10-29,092.824.702-43,16418-549,Andrade Paulista,AM,Brasil,M,+55 (041) 0378-4671,09282470243@exemplo.com.br,2023-09-24
3da044fc-9625-4fd2-bd65-7528ff1c5464,João Lucas Peixoto,1972-06-28,149.483.168-60,96074497,Moraes de Pacheco,CE,Brasil,M,81 9648-3138,14948316860@exemplo.com.br,2023-11-17
fbdd4e50-c7c8-48d8-9240-5f330b13ee47,Arthur Araújo,1934-08-23,133.713.295-64,32760-477,da Conceição Paulista,MS,Brasil,M,+55 21 3637-8164,13371329564@exemplo.com.br,2023-09-13
c5d76f34-d99b-4099-8594-dfcea9453ec4,Thomas Dias,1982-06-07,964.068.479-15,90519-601,Martins,MG,Brasil,M,(011) 8633-1266,96406847915@exemplo.com.br,2023-09-06
5ff77b5d-0004-42f1-82d0-139a3d12e6d5,Lucas da Cruz,1982-05-03,590.658.013-53,45325-033,da Luz,PE,Brasil,M,+55 (041) 5125 2123,59065801353@exemplo.com.br,2025-01-21
22e2d30c-37e9-4aff-b4d0-5581e93ee6f5,Alice Ferreira,1989-12-24,628.521.476-22,98212-723,Sampaio de da Costa,MG,Brasil,M,+55 31 5976 6531,62852147622@exemplo.com.br,2024-11-08
f6617f2c-2815-4ad8-8770-6e60661775c9,Ana Clara Duarte,1940-10-27,264.347.320-92,78644-424,da Rosa do Norte,PA,Brasil,M,+55 (061) 1933-4480,26434732092@exemplo.com.br,2024-07-02
1d9b1cb6-e61d-4152-942b-4b9241b44d91,Arthur Garcia,1966-09-18,744.258.850-44,56127381,Cunha do Galho,RS,Brasil,F,(051) 9250 8896,74425885044@exemplo.com.br,2023-11-29
0c1eb88b-749f-487d-89cd-aa7b7421e7be,Maria Helena da Rosa,1940-07-02,034.461.129-44,41588-391,Costela Grande,GO,Brasil,F,+55 11 5466 4864,03446112944@exemplo.com.br,2023-09-30
9ecf1999-8832-47a7-9818-7f10a2d1b5b2,Letícia Rocha,1956-06-08,502.918.417-60,60652123,Pacheco de Macedo,RN,Brasil,F,(041) 3614 0486,50291841760@exemplo.com.br,2023-10-08
179dd6ab-c27a-414e-b8af-b5f1e986ac0c,Levi Sales,2001-02-16,021.493.234-03,24598572,Nunes,MA,Brasil,M,(011) 0785-3375,02149323403@exemplo.com.br,2024-06-26
9ecf33ad-d45a-4339-967b-d4eaf79d6e08,Laís das Neves,1990-08-09,679.318.957-90,95304101,Fernandes do Amparo,RJ,Brasil,M,(084) 9170 9224,67931895790@exemplo.com.br,2025-04-09
6defe723-73eb-41b5-bb3e-7efde3d8b647,Felipe Borges,1970-05-16,760.973.058-78,86277566,Costa de Goiás,AL,Brasil,M,(051) 7749 4065,76097305878@exemplo.com.br,2024-09-21
b61fba6c-ca88-4821-a392-115d184823ab,Luiz Felipe Caldeira,1946-12-08,722.404.945-63,54288-945,da Cunha,SC,Brasil,M,(081) 9264-2931,72240494563@exemplo.com.br,2024-09-03
47f54d81-d312-4cbc-af7e-124d1a3af3a2,Nicolas Cavalcante,1959-11-08,087.328.137-54,81611753,da Paz do Norte,AC,Brasil,F,0500-398-7061,08732813754@exemplo.com.br,2025-05-26
0edca6bb-8374-4383-84b6-aa055230fb38,Theodoro Fonseca,1981-06-28,455.594.333-43,50315991,Vieira Paulista,RN,Brasil,F,+55 31 3385-3825,45559433343@exemplo.com.br,2023-07-14
299be3a0-0c9f-43d8-bb12-385bc3ff2f2e,Alexia Câmara,1987-07-24,544.271.589-83,97237-864,Rios,MT,Brasil,F,71 8095-7999,54427158983@exemplo.com.br,2025-02-20
faa3575d-f8f4-48a3-91df-b614267f2f6b,Leandro Camargo,1979-01-20,864.089.815-25,70593-904,Brito da Prata,MT,Brasil,M,(021) 9008-7868,86408981525@exemplo.com.br,2024-10-01
3ba287f2-4a72-4824-bdf5-66c27ba2eed0,Bernardo Teixeira,1940-08-05,243.847.315-05,24710027,Rocha de Pastor,AC,Brasil,F,84 0080 7147,24384731505@exemplo.com.br,2024-04-19
f4d93b70-97e9-4751-9a7d-f43ecd1e1f23,João Vitor Santos,2006-12-08,101.017.814-50,30907103,Correia,PI,Brasil,F,+55 (051) 0862 3148,10101781450@exemplo.com.br,2023-06-12
236ae613-33e9-4377-8c65-8d781acb6e6b,Luiz Otávio Santos,1981-06-16,752.300.060-14,43609140,Moraes,AM,Brasil,F,11 9748-9701,75230006014@exemplo.com.br,2024-05-18
5c5c6494-cdf1-4ac3-a5fc-d8a92727e3fb,Ana Carolina Pimenta,1995-10-23,441.753.345-50,91821553,Vargas,PR,Brasil,M,(051) 9560-3776,44175334550@exemplo.com.br,2023-11-23
1eb0d607-5b7d-45e4-9e3f-128011ad727a,Pietro Brito,2004-02-28,885.553.101-81,74027-649,Novais,MS,Brasil,M,0500-248-3736,88555310181@exemplo.com.br,2024-07-16
da178edf-e1cf-4e39-9a40-ced56a07b161,Dr. Daniel Almeida,1936-11-27,899.474.012-88,41894119,Correia Grande,RO,Brasil,M,(031) 3160 7257,89947401288@exemplo.com.br,2024-06-17
2da5b211-0f19-44e7-aaae-4b8b1b57c5df,Hellena Azevedo,1974-10-17,800.581.207-23,57300956,Cavalcante Paulista,MG,Brasil,M,+55 (061) 2548-9399,80058120723@exemplo.com.br,2025-04-01
0344f10a-25e8-4879-9a28-352919812cbe,Caroline Costa,1967-03-09,093.600.212-03,12376360,Machado de Cavalcanti,GO,Brasil,M,+55 31 1752-7215,09360021203@exemplo.com.br,2024-05-27
2ea737e2-92ba-4692-933c-9e8b2d886001,Maria Julia Rodrigues,1950-06-21,643.378.581-92,37804933,Dias da Prata,RO,Brasil,F,+55 71 2311 9378,64337858192@exemplo.com.br,2024-10-24
aafb310c-69ac-4d6d-854e-8767460529bf,Vitor Hugo Oliveira,1984-03-08,978.017.042-43,73856-237,Campos,MS,Brasil,M,21 0947-0538,97801704243@exemplo.com.br,2024-05-09
840ca162-e569-4634-8d2f-a3db9474e569,Srta. Maya Oliveira,1960-03-09,641.451.049-45,89544441,Farias da Mata,SP,Brasil,M,0800-425-4446,64145104945@exemplo.com.br,2024-11-18
10c6e665-acda-466e-9b24-54860d12c53a,Apollo Novais,1938-08-07,998.333.129-79,81451016,Porto,MS,Brasil,F,+55 11 2067 7280,99833312979@exemplo.com.br,2024-06-16
f66da048-6ebc-4aba-978a-4c0af2665228,Clarice Rezende,1936-07-19,705.563.236-43,87810-413,Casa Grande da Prata,MS,Brasil,F,0800 349 2592,70556323643@exemplo.com.br,2025-01-12
c477c597-877f-45a1-b2b5-cf0288355b4e,Sra. Alexia Ferreira,1973-05-02,021.874.223-31,02665-439,Martins,TO,Brasil,M,+55 41 7998-5577,02187422331@exemplo.com.br,2024-06-22
998c655c-0e18-4101-8863-b5697c86ba5f,Benicio Aragão,1955-01-19,889.126.172-70,30568948,Fonseca,RO,Brasil,F,(021) 0554-7019,88912617270@exemplo.com.br,2025-02-15
dcdf81ba-8d18-46f2-8531-5ee245d19f2d,Anthony Gomes,1994-12-04,332.002.849-34,79911544,da Cruz,MT,Brasil,M,41 7109-4291,33200284934@exemplo.com.br,2024-01-03
d8d1fec7-1efe-49d9-ad95-91b60d49bc77,Alana Costa,2000-12-15,737.736.616-97,75548-489,Mendes de Minas,SE,Brasil,M,0500 463 2463,73773661697@exemplo.com.br,2024-01-16
ffa3e017-0611-484a-9189-5cbd833dda92,Lucca Borges,1983-01-31,257.571.240-48,49813-392,Araújo de Pimenta,AC,Brasil,F,+55 (021) 6906-1661,25757124048@exemplo.com.br,2024-08-25
3480c656-44e9-4ffd-8ac7-cba5a21542ab,Bruna Vieira,1984-04-14,984.357.793-41,32853-269,Barbosa Paulista,MS,Brasil,M,+55 (021) 8994-0418,98435779341@exemplo.com.br,2023-08-02
14bcb6b1-ac7b-4a56-9f70-e6431ed13f4a,Lucas Monteiro,1997-11-07,905.242.578-49,49673-847,Costa dos Dourados,RS,Brasil,F,0300 942 7460,90524257849@exemplo.com.br,2023-10-05
13acd4c2-ce16-49f2-93be-f28d74265839,Liam Viana,1944-05-08,951.770.910-25,73031-638,Teixeira de Campos,BA,Brasil,F,+55 (011) 2308-6089,95177091025@exemplo.com.br,2024-06-04
75f5ae5a-1bf8-4fda-a571-683ce1221619,Dra. Valentina Moraes,1952-01-18,762.880.057-37,27202-523,Azevedo,RN,Brasil,F,(081) 8185 1509,76288005737@exemplo.com.br,2023-06-12
e984f801-a9bf-4475-a983-23a534df0c70,Ana Laura Pires,1949-05-19,226.138.868-96,03302114,Monteiro de Porto,MS,Brasil,F,+55 (071) 3164-4076,22613886896@exemplo.com.br,2024-01-27
c3f10dfd-9d1c-4e5e-92e5-260f57d62a22,André Rezende,1948-08-16,296.712.625-96,62878-330,Pacheco,SP,Brasil,M,+55 (061) 0426-7145,29671262596@exemplo.com.br,2025-05-09
15f2fab5-6a8b-4fb5-8303-d0cc9b0b22ae,Olivia da Rosa,1953-09-29,963.798.599-23,98545145,Borges do Oeste,RJ,Brasil,F,(041) 5183 5925,96379859923@exemplo.com.br,2024-04-02
