id_pedido,cpf,valor_pedido,valor_frete,valor_desconto,cupom,endereco_entrega_logradouro,endereco_entrega_numero,endereco_entrega_bairro,endereco_entrega_cidade,endereco_entrega_estado,endereco_entrega_pais,status_pedido,data_pedido
3db4b113-c95c-426a-9bd2-894d54a103b8,646.127.156-63,503.50,53.26,0.00,,Área de Porto,509,Inconfidência,Almeida Verde,AP,Brasil,entregue,2024-10-26
d579cf78-c978-43d0-994e-0d5bdaf6c8cc,368.035.387-82,1544.29,60.75,0.00,,Distrito Emilly Siqueira,29,Castanheira,da Mata dos Dourados,AL,Brasil,pendente,2024-02-05
1bfd6702-048c-4546-842c-3498aaa13279,013.956.474-41,153.29,60.81,0.00,,Trevo Rios,21,Luxemburgo,Moura de da Mata,PA,Brasil,pendente,2024-06-15
db97b6db-94c7-46cb-9f59-cc9702e0066c,426.195.069-20,1083.06,74.59,0.00,,Trevo de Teixeira,68,Canaa,Souza,TO,Brasil,pago,2025-04-22
3ed841ff-33bc-49bf-9ffd-bbbe8a524688,504.272.185-19,1558.78,84.40,0.00,,Jardim Castro,11,Tiradentes,Novais da Serra,PA,Brasil,pendente,2024-04-01
ab1425e2-f615-4db6-a3cc-9d4f074f14c2,617.937.628-79,1470.90,13.95,0.00,,Trecho Bryan da Luz,25,Santa Amelia,Cirino,AL,Brasil,entregue,2025-07-18
114626aa-70c9-4ed1-857b-25fbbdb14043,119.669.719-71,1416.81,81.47,0.00,,Favela Viana,73,Vila Piratininga,Andrade,RR,Brasil,entregue,2024-07-22
b5daea35-be48-4ebf-a74b-d911d6927d9a,621.441.464-25,320.09,14.11,0.00,,Estrada Mendes,67,Vila Paris,Caldeira do Galho,BA,Brasil,enviado,2024-12-31
d8b89630-bfcc-459b-b705-cf84db4fc460,495.255.734-31,1429.16,52.47,0.00,,Travessa de Casa Grande,9,Paulo Vi,Costa da Mata,RS,Brasil,pago,2025-06-29
6d33b111-a09a-4f52-bc55-72c694d8cc8b,728.155.686-86,832.78,98.64,0.00,,Jardim de da Cunha,775,Vila Piratininga Venda Nova,Almeida,GO,Brasil,pendente,2024-11-12
8822da00-76cf-4bd9-9edb-90627ce719b8,860.770.437-60,930.87,88.53,82.54,CUPOM94EA9852,Vila Noah Jesus,45,Senhor Dos Passos,Souza das Pedras,AM,Brasil,pendente,2024-12-27
348fe937-d63f-43e4-ae9b-098c4dc2dca0,213.240.133-25,165.34,21.01,0.00,,Jardim Carolina Brito,51,Vila Coqueiral,Martins,PR,Brasil,cancelado,2025-03-05
5d7fe1b0-1bc3-40a9-8519-3ba266643b7c,386.318.397-42,59.09,7.63,0.00,,Ladeira de da Paz,293,Vila Maria,Pinto de Azevedo,SP,Brasil,cancelado,2024-08-22
a7dc9af3-a1a3-41f2-83c6-a7807a414f7c,420.974.841-64,780.93,65.47,59.24,CUPOMA5C3CA28,Rodovia Zoe Casa Grande,37,Serra Verde,Fogaça do Campo,SE,Brasil,entregue,2024-02-16
da8da8d4-d110-45e0-92a8-33662665c1ee,645.511.253-70,1093.67,14.21,0.00,,Feira Cecília Dias,11,Bacurau,Siqueira,PA,Brasil,pago,2024-03-10
36c7b647-4918-4226-bcdb-7cfbabb14e2e,235.717.958-40,779.63,85.37,90.52,CUPOMA9BEE291,Lago de Ramos,12,Heliopolis,Caldeira,RJ,Brasil,pago,2024-12-12
fbc0c26b-a838-43eb-93ce-36410ba970cf,586.984.864-25,340.26,7.88,0.00,,Estação Ramos,508,São Geraldo,Cirino de Melo,MG,Brasil,pendente,2024-11-13
15e9d64d-1a17-44e2-ac3c-71c08a7cb644,624.902.457-90,1782.06,16.43,0.00,,Campo de Santos,24,Cidade Nova,Farias,ES,Brasil,enviado,2025-08-16
3074b3cf-6df8-4b20-9f79-7c2b91b6f44c,925.425.034-13,260.16,61.06,0.00,,Condomínio Melina da Mota,2,Boa Viagem,Câmara do Norte,GO,Brasil,pago,2025-10-10
72e9bfee-67bc-4191-98c4-0ef531602705,890.132.326-38,1020.42,99.75,0.00,,Largo Santos,503,Corumbiara,da Mata,ES,Brasil,enviado,2025-09-11
a8918b2b-1b57-4fda-921e-89da3cd24979,921.577.393-13,1860.78,41.94,0.00,,Travessa de Teixeira,795,Virgínia,Siqueira,MT,Brasil,entregue,2024-01-20
a25738c4-412a-410c-9c91-30a16fb9e92b,189.521.728-26,1353.97,18.43,117.71,CUPOM9052BD72,Chácara Maria Vitória Oliveira,674,Solar Do Barreiro,Castro de Alves,PE,Brasil,entregue,2025-01-21
4f01457c-01d1-4314-a376-6aae75dc0883,581.522.524-56,1598.41,98.32,93.98,CUPOMD3659CA3,Esplanada de Silveira,4,Aguas Claras,Melo de Goiás,SE,Brasil,entregue,2024-02-10
7950f716-425d-40c7-9536-8e86487d70bf,285.896.271-83,242.62,68.03,0.00,,Vila Santos,88,Vila Coqueiral,Mendonça,MS,Brasil,enviado,2025-10-11
b5440eee-ae04-4be1-8600-f1ce8be2acdb,726.820.465-50,1147.84,54.56,0.00,,Via de Nunes,4,Marieta 3ª Seção,Araújo,CE,Brasil,cancelado,2025-03-19
1b00accc-a5ff-4ab3-807e-fb718923de8c,897.914.589-88,601.00,32.83,98.88,CUPOM2DF92147,Trecho Luiz Miguel Aragão,262,Sport Club,Machado,RR,Brasil,entregue,2025-02-05
52f8e5df-0aa7-46f9-8718-11f6af554071,303.751.717-04,898.52,14.91,48.14,CUPOMEA2CC9F6,Área Luiz Gustavo Sousa,887,Estrela Do Oriente,da Cunha,RO,Brasil,cancelado,2024-12-22
a486d133-3acd-4412-85cf-1c137c666d6b,756.383.457-29,1238.84,99.27,0.00,,Ladeira Nicolas Cardoso,672,Outro,Fonseca,PB,Brasil,enviado,2024-01-22
4640e3b3-3eac-42eb-9e20-2f53368b12fc,808.079.667-22,1078.72,34.18,207.13,CUPOMC1D4C5AA,Alameda Dias,80,Cenaculo,Peixoto do Amparo,PA,Brasil,cancelado,2024-04-29
2fe16081-37ca-4846-ab8d-84228d036a33,376.111.226-48,1108.43,75.23,0.00,,Esplanada Cavalcante,56,Maria Goretti,Rezende do Sul,TO,Brasil,cancelado,2025-07-24
f4d460b6-1e44-47e4-b093-316e1f8d970d,126.527.290-12,142.05,22.88,0.00,,Colônia Benjamin Almeida,875,Vila Nova Cachoeirinha 1ª Seção,Cunha de Barros,MT,Brasil,cancelado,2025-05-23
8fd7757a-64cd-4415-95eb-a6fa574e1320,097.307.487-95,1656.30,46.21,0.00,,Recanto Nunes,81,Marieta 1ª Seção,Jesus do Amparo,AC,Brasil,cancelado,2025-09-26
04cab500-c345-4559-ba1d-cdf5e9fb64dd,343.931.937-91,1705.98,69.71,0.00,,Trevo de Souza,34,Carlos Prates,Sá,RO,Brasil,pendente,2025-01-20
93eed534-4aa5-4ebb-8620-12a4e913a93b,427.642.426-70,242.37,89.77,0.00,,Vale Santos,92,Vila Piratininga,Pastor,AM,Brasil,enviado,2025-01-13
b1edecf5-1a75-426d-9f9e-2a721c68d690,542.231.737-76,1442.37,59.26,0.00,,Estrada Maitê Camargo,60,Vila Antena,Sousa Alegre,MG,Brasil,cancelado,2024-04-09
3dd6834a-4d82-4356-86c3-b1ea5dab648f,530.653.249-13,138.21,90.53,0.00,,Feira Isis Vargas,11,Marçola,Teixeira da Praia,RN,Brasil,pendente,2025-04-16
bc7f80f1-071c-4b7d-9d06-70b5dc804ec2,304.026.228-27,59.24,82.30,0.00,,Chácara Nogueira,83,Silveira,Cirino Paulista,PI,Brasil,enviado,2024-01-04
1a430afe-5314-403f-8c80-ea0bef39db68,103.803.265-96,1974.82,40.32,0.00,,Aeroporto da Paz,743,Vitoria Da Conquista,Nogueira,GO,Brasil,entregue,2024-03-03
7f98ee96-de51-49ce-be48-a176a5545f52,487.492.266-04,354.06,64.07,0.00,,Fazenda Yasmin Garcia,523,Nova America,Pastor do Sul,AP,Brasil,enviado,2023-11-27
820b5eb9-f5f0-449a-8c5f-0b2776bbe6b3,989.933.865-39,1376.77,90.70,0.00,,Parque de Cassiano,76,Ipiranga,Duarte,AP,Brasil,enviado,2024-06-06
2d44e829-dbab-4065-b7af-22106d978e0b,300.782.557-22,1883.53,91.80,0.00,,Via Matheus Sá,210,Santa Tereza,Pereira dos Dourados,GO,Brasil,entregue,2023-11-20
b5a35ede-8b14-40db-8735-bcfbd076193c,203.332.820-58,860.98,31.42,0.00,,Vila de da Mota,13,Santa Monica,Cirino da Serra,RN,Brasil,pago,2025-02-22
f33a5184-e2fe-44b6-9b65-a6b48d67a054,352.702.471-19,544.18,8.97,83.74,CUPOM8B4665C9,Morro de da Cunha,6,Antonio Ribeiro De Abreu 1ª Seção,Pimenta,TO,Brasil,entregue,2024-02-05
d90e9f57-9723-4025-af57-9b8fe42eb557,665.329.952-71,1342.78,65.57,0.00,,Lagoa Aparecida,2,Aguas Claras,Guerra,RO,Brasil,pendente,2025-06-02
43bffb39-b947-4fac-a3a2-2e83d1a3b832,603.322.938-93,1809.32,22.42,0.00,,Sítio Anna Liz Siqueira,86,Vila Nova Cachoeirinha 3ª Seção,Pimenta de Aparecida,BA,Brasil,enviado,2025-10-21
56263c8c-054e-475c-a2db-3355a6dc4cb7,538.993.679-52,1889.83,69.69,0.00,,Ladeira de Souza,68,Ademar Maldonado,da Rosa de Ribeiro,TO,Brasil,entregue,2025-03-12
645b82d0-985a-4a66-aedf-69d737b40280,086.544.019-97,1095.71,59.16,0.00,,Avenida Carvalho,90,Lajedo,Montenegro da Serra,PB,Brasil,pendente,2025-01-27
8b0199b6-1799-4833-bf8a-8c9744e10aaa,352.103.101-93,820.07,24.20,0.00,,Vale da Rocha,391,Tres Marias,Ramos de Montenegro,PB,Brasil,pendente,2024-12-24
07d3310b-cca3-42b0-9cd4-b9e37cebee3d,613.449.856-04,1700.59,54.23,0.00,,Jardim de Melo,487,Lagoinha,Nunes,RO,Brasil,pendente,2025-03-15
3c46b8ad-baa8-4e6f-9639-acbae7f556a1,923.406.517-02,983.70,41.87,54.80,CUPOME89CF2C2,Trevo de Cunha,38,Vila Independencia 3ª Seção,Cirino,RJ,Brasil,pendente,2024-02-07
ae4b92ce-72bd-4b4b-a4f9-836f60da3562,020.146.702-21,521.42,46.62,0.00,,Praia de Gonçalves,49,Túnel De Ibirité,Azevedo,AL,Brasil,pago,2024-07-14
025f410a-011c-4df9-a917-501f0b3f2fab,159.964.800-92,1214.15,77.85,230.74,CUPOM56B6D803,Parque de Cassiano,8,Conjunto Novo Dom Bosco,Abreu,PI,Brasil,pago,2025-06-10
0ec05000-8ba2-4dcb-b493-e746494e84b0,461.673.501-66,1463.57,19.51,76.30,CUPOMB173D0CD,Rua Duarte,93,Madri,Monteiro,ES,Brasil,enviado,2024-10-04
bb072009-e15e-4cd6-b97e-f45807657434,137.049.103-82,732.73,66.19,0.00,,Distrito Fernandes,7,Morro Dos Macacos,das Neves,ES,Brasil,entregue,2023-11-14
d83b6799-2de9-42ba-a573-ea252838e1c9,317.968.240-82,348.54,11.05,0.00,,Praia de Marques,80,Camponesa 1ª Seção,Pacheco da Praia,ES,Brasil,pago,2024-04-10
ed564483-caba-45c0-8100-90c50c31f5a6,820.564.662-51,704.98,7.40,0.00,,Praia Isis da Mata,68,Dom Bosco,Dias,SC,Brasil,entregue,2024-01-15
e0ce02d8-df48-4667-af0d-040cbb04659e,406.722.244-59,1694.67,32.34,0.00,,Viela Melo,87,Vila Antena Montanhês,Guerra,AL,Brasil,pago,2024-05-18
31675e74-3241-4dac-8132-362477a5644f,172.135.209-19,1116.89,15.58,0.00,,Vale de da Cruz,86,Primeiro De Maio,Martins,ES,Brasil,pendente,2025-04-19
41c52781-b5b0-48c6-bffe-17d035918eb4,065.480.452-70,1060.19,73.79,167.59,CUPOM55BE3D91,Viela Maria Clara Jesus,28,Bacurau,Machado,ES,Brasil,enviado,2024-05-17
9486d791-9ca2-444c-bb5b-36d7160115a4,208.663.056-76,124.94,70.01,0.00,,Distrito Danilo Jesus,931,Mantiqueira,Rios da Serra,SC,Brasil,pendente,2024-08-11
4ccf41c2-ba7b-4c34-9435-c08ac89fc138,153.927.099-48,56.67,58.86,6.13,CUPOM05FAFA2C,Lago Henry Pinto,52,São João,Leão do Galho,PB,Brasil,pago,2025-07-25
42bea8df-aba5-4156-b0bb-d869ab631e43,150.281.726-27,1149.10,91.53,169.30,CUPOMD7EF9FAC,Ladeira Pietra Alves,14,Universitário,Vasconcelos do Amparo,PE,Brasil,cancelado,2025-07-12
58eca69d-d1fa-45a4-a7cb-73e117222866,631.902.247-02,600.81,47.72,0.00,,Vereda de Siqueira,54,Jardim Leblon,Fogaça,MA,Brasil,pago,2025-01-01
884a4d3a-8d18-4252-ba37-4d2aac506c4b,300.590.492-31,1244.59,98.86,0.00,,Esplanada Maria Farias,42,Cidade Nova,Andrade Alegre,PR,Brasil,entregue,2024-11-13
8f4e50cf-c218-46dd-9af7-189e7548f9f6,893.479.093-71,1842.88,39.21,240.44,CUPOM80075234,Praia Isabel Ferreira,793,Novo Ouro Preto,Correia,SE,Brasil,pago,2025-03-15
e56351ed-9102-4f99-965c-4d54fda79ccb,091.371.940-92,1292.33,99.92,252.14,CUPOM0974B1C5,Estação Noah Lopes,97,Vila Independencia 2ª Seção,Costela,PB,Brasil,pago,2024-05-20
024f1dd8-9472-4bfd-b8d3-873eb2edaee6,661.001.894-18,1493.01,33.49,0.00,,Núcleo Matheus Araújo,98,Vila Madre Gertrudes 1ª Seção,Machado,GO,Brasil,pendente,2024-06-06
1c019713-c69d-4136-8216-f89974363b13,356.513.555-41,850.22,85.91,0.00,,Passarela de Caldeira,412,Vila Sumaré,Ferreira Alegre,CE,Brasil,entregue,2024-06-28
1606922f-1c7a-4712-9b3f-db5eab7b47b8,645.397.781-74,1688.26,94.48,0.00,,Colônia de Novaes,27,Santa Margarida,Rios da Mata,PA,Brasil,entregue,2024-03-04
9814826e-7631-43b9-955b-edf3d87bd3ff,106.414.489-76,948.13,95.48,0.00,,Morro Marcela Almeida,70,Andiroba,Cardoso,PE,Brasil,entregue,2024-07-16
6352405f-3ca6-4e49-bae3-f41ba176cd0b,056.287.377-81,708.71,17.65,0.00,,Morro Gonçalves,62,Ventosa,Pires Paulista,PA,Brasil,cancelado,2024-09-19
10d5a185-a7c8-4481-abc4-e1c56f8971a9,681.720.065-80,529.71,59.00,0.00,,Trevo Jesus,18,Vila Barragem Santa Lúcia,Aparecida de Abreu,SP,Brasil,cancelado,2024-08-25
c1857104-c9fc-429e-877a-17040e7dfa27,842.777.350-13,1805.69,77.58,0.00,,Feira de Pastor,24,Barroca,Novaes dos Dourados,SP,Brasil,entregue,2024-11-09
8e60e5f2-12ef-4fcc-9886-ef2031ffbf8e,385.171.418-61,1305.80,18.43,0.00,,Morro Luiz Miguel Nunes,803,Lajedo,Machado,PE,Brasil,pendente,2024-01-19
f80db573-117f-435c-b867-26f9d0b4e513,869.603.995-36,1321.86,84.12,0.00,,Viela Ramos,7,Acaba Mundo,Aragão dos Dourados,MG,Brasil,cancelado,2025-03-20
f2272034-6f79-464a-9c32-9085b4ad1da0,864.819.031-25,149.23,57.41,0.00,,Quadra Olivia Souza,71,Vila Calafate,da Cunha,SP,Brasil,pago,2024-11-26
e157fab8-0d09-4d53-862c-2031a4afabf7,857.347.264-79,1877.39,94.60,0.00,,Núcleo Rios,8,Califórnia,Fogaça dos Dourados,PB,Brasil,pendente,2025-03-19
601f65f2-96eb-4cca-b008-c893c57d6112,195.929.386-01,802.64,30.97,0.00,,Núcleo de Aragão,79,Vila Vista Alegre,da Conceição,RO,Brasil,cancelado,2025-10-09
29d988a4-29ed-4af5-b07a-da946a66d612,728.809.383-63,1300.41,81.08,0.00,,Chácara Costela,1,Inconfidência,Pereira,RR,Brasil,pago,2024-05-29
97174c2e-fe66-4bbe-bde0-9b9da68f896b,383.551.704-90,667.16,75.15,0.00,,Morro Ravi Lucca Sá,668,Vila Aeroporto Jaraguá,Marques,AL,Brasil,entregue,2023-12-29
63820269-3c72-4bb6-9c62-4b57ca3415f7,547.453.505-88,1240.20,55.41,0.00,,Núcleo Fonseca,9,Vila Madre Gertrudes 1ª Seção,Ramos do Oeste,RJ,Brasil,pendente,2024-01-05
b17819b5-1680-4010-820d-062469c2f47f,139.564.704-22,1584.58,86.91,81.29,CUPOMBBBF4596,Pátio Maria Clara Silveira,2,Estrela Do Oriente,Viana do Oeste,RO,Brasil,pendente,2024-02-22
4af7a4b9-98e4-4d75-9768-9e4e12b4da2a,453.689.727-83,1712.57,90.67,0.00,,Recanto de Novais,21,Mineirão,Araújo da Serra,PE,Brasil,pago,2024-09-06
8e172fe4-a619-4a3f-93b1-4a4789f75867,333.586.249-65,1918.02,11.27,0.00,,Viaduto Caldeira,23,Marieta 3ª Seção,Moura da Mata,ES,Brasil,cancelado,2024-05-02
d6ee2f91-180d-4cf1-b959-b54587056fe9,489.054.807-84,1187.72,50.13,0.00,,Núcleo Milena da Cruz,600,São Lucas,Oliveira de da Mata,RJ,Brasil,pago,2025-08-13
77c8fca5-9c50-416d-bef5-d49867ba6e52,114.130.967-08,641.32,20.18,0.00,,Colônia de Cavalcante,7,Jardim Do Vale,Souza de Guerra,AC,Brasil,pago,2025-03-02
466fea19-2b3d-47d9-95dd-864dec16a0d4,908.721.944-65,859.61,63.74,0.00,,Parque Sofia Costela,60,Dona Clara,Ribeiro das Flores,CE,Brasil,pago,2025-07-17
89025fb5-189d-433b-9d7e-1fb685ed431f,806.394.262-75,1127.03,98.41,0.00,,Trevo Oliveira,4,Vila Madre Gertrudes 1ª Seção,Ribeiro de Pimenta,MG,Brasil,pago,2025-09-29
98218a9d-cf59-4e11-b11b-5ce7670c49d4,721.172.029-25,1344.54,76.79,156.96,CUPOM742F79A7,Travessa Yago Brito,196,Vila Satélite,Gomes,DF,Brasil,pago,2025-01-30
9385d2a9-450b-4eb1-b378-2331d2fba708,255.982.347-14,971.99,77.88,0.00,,Condomínio Freitas,21,Serrano,Câmara do Galho,RJ,Brasil,cancelado,2025-08-01
7377c73a-8f8a-4a79-a3d2-07320b078b61,068.812.673-09,1865.34,22.27,0.00,,Vereda Eduardo Martins,51,Fazendinha,Santos,RR,Brasil,pendente,2024-12-03
b6a423ce-924a-485c-956f-c92e31f67f92,429.175.621-72,1895.88,89.13,0.00,,Alameda de da Rocha,48,São Pedro,Ramos de Pereira,PE,Brasil,pendente,2025-01-02
a5fb3366-e95c-4d1b-b35a-6c3a53496c88,904.145.452-93,184.34,42.39,17.52,CUPOM57FDEBA4,Feira de Siqueira,51,Pedreira Padro Lopes,Borges,MG,Brasil,pago,2025-02-26
689757da-be15-4ac7-9de0-cbc21ce2a74d,037.963.472-44,1986.15,68.55,0.00,,Loteamento Costa,93,Das Industrias I,Gonçalves de Castro,AP,Brasil,enviado,2024-03-10
f25851ca-e614-406b-9998-484196e0ec25,777.793.110-86,1437.25,12.89,0.00,,Praça de Novais,511,Grota,Rezende,SE,Brasil,cancelado,2024-05-11
23cd37cc-07d9-4fef-a03c-afc78103e3ed,751.298.916-76,81.11,44.69,0.00,,Avenida de Costa,7,Vila Paris,Rezende do Sul,RR,Brasil,pago,2023-11-18
a8125327-d9e5-4f04-9343-3faea1f245b7,343.069.051-49,1709.94,54.44,157.38,CUPOM411D1071,Lago Jade Silveira,90,Nova Pampulha,Moraes da Mata,MS,Brasil,pendente,2025-10-02
cdc87054-8085-448c-8954-48d5f2375d96,116.662.599-57,671.21,71.55,98.94,CUPOM8518CBCD,Avenida de Farias,96,Novo Aarão Reis,Mendonça,PA,Brasil,enviado,2025-08-19
b4a5bf15-7919-419d-bb18-ac73c265d504,554.563.268-09,1992.50,30.92,0.00,,Travessa da Paz,26,Lajedo,Pacheco da Praia,PB,Brasil,entregue,2025-02-02
db377d50-8485-4e04-8955-25390e9d9e09,642.473.778-60,699.19,93.02,126.42,CUPOMFEA262BD,Vereda da Luz,8,Confisco,Pastor,MS,Brasil,pendente,2024-06-11
cd8a4661-dea2-4e7d-b9df-90ea846a1efb,810.061.470-83,87.46,90.93,0.00,,Vale de Pinto,3,Vila Jardim São José,Barros,BA,Brasil,entregue,2024-04-15
746e04e0-8f5a-40f2-9f39-72a8434f6348,414.592.055-59,120.17,71.20,0.00,,Alameda Maria Clara Castro,99,Venda Nova,Cirino de Pinto,TO,Brasil,enviado,2025-10-15
c110acea-0aac-49b7-ad12-32a4e167f615,803.552.360-78,1616.13,79.49,0.00,,Distrito da Mota,687,Vila Petropolis,da Rocha de Dias,RO,Brasil,entregue,2025-01-27
ddb10ef3-8d0b-45bd-aef9-dca9496a36c2,529.451.444-34,308.06,29.85,0.00,,Praça Marques,81,Vila Petropolis,Sousa,ES,Brasil,pago,2025-04-02
55ab7d45-26d1-4bce-96b3-e7a9a08e8c28,794.514.047-10,599.20,68.82,70.39,CUPOM8233533B,Avenida Mariah Cassiano,546,Embaúbas,Mendes Grande,AP,Brasil,enviado,2024-06-09
f9ef15a7-0acc-4af0-b725-57ca5dd71e77,455.756.900-68,1796.85,77.40,124.48,CUPOM0AE5FCBE,Loteamento Yan Pires,952,Unidas,da Mota de Novaes,ES,Brasil,pago,2025-02-10
f5735599-eafc-48f4-b5bf-b42c1c306a4e,929.834.286-36,395.36,27.51,53.68,CUPOM1300226C,Área Andrade,47,Esplanada,Cirino,PE,Brasil,pendente,2025-08-26
1b4324e2-06de-450b-a374-50776899f3ef,617.421.793-30,68.81,87.67,11.77,CUPOMD79C94EF,Rodovia de Novais,29,Conjunto Serra Verde,Cavalcante do Norte,BA,Brasil,cancelado,2024-03-18
23ae4cf1-fb75-4881-86ab-369e23ed16b3,616.402.258-59,354.68,87.78,0.00,,Via Rafaela Castro,10,Santa Monica,Araújo,MT,Brasil,entregue,2024-09-11
e6277e47-5085-4735-a608-e8f7baa262d7,828.450.121-74,1582.96,71.89,108.11,CUPOM724BAF5C,Rodovia Camargo,36,Senhor Dos Passos,Caldeira do Galho,MG,Brasil,pago,2024-05-05
a742c756-fb82-4183-b909-fc294cb4e01c,985.448.134-13,411.87,13.70,0.00,,Parque de Jesus,149,Jardim Atlântico,da Rocha,SE,Brasil,entregue,2025-10-03
4feb5d55-17ef-4090-b997-b446553bf58e,550.138.412-42,459.93,41.76,0.00,,Largo de Duarte,42,Senhor Dos Passos,Peixoto,AM,Brasil,cancelado,2025-01-28
0c74cb4a-f6da-4474-8ae0-aae81697c06a,282.857.052-91,978.29,62.52,193.89,CUPOMF2D705C2,Viela Melina Caldeira,851,Itapoa,Nascimento da Praia,PI,Brasil,pago,2024-06-10
f7891f89-bf34-4832-8837-2e9ec53fe920,723.340.967-01,611.72,87.18,0.00,,Esplanada Fogaça,54,Etelvina Carneiro,Aparecida,MA,Brasil,pendente,2024-03-12
6315afc5-3d9c-462b-a421-5e97807b16a8,978.385.099-14,410.61,23.78,31.36,CUPOM0E21F7FC,Vila Yago Casa Grande,2,Vila Nova Cachoeirinha 3ª Seção,Rezende de Minas,RR,Brasil,pago,2025-04-12
00adb3e8-26e7-4b4e-8d78-7f86f8f962b8,834.400.239-00,1172.10,77.36,80.41,CUPOM0E70E327,Rua Nicole Pires,61,Ernesto Nascimento,Camargo de Machado,GO,Brasil,pago,2024-06-30
2834aea4-51e2-4c27-b76f-d37f7273d8d2,438.083.847-82,1704.80,26.63,0.00,,Lagoa Cavalcante,13,Petropolis,Cassiano da Mata,AM,Brasil,entregue,2024-11-03
a6d4d1f3-c76b-4e52-ae54-84607fc1a9d0,583.749.403-86,628.60,65.86,0.00,,Distrito Apollo Gomes,1,Araguaia,Freitas,MG,Brasil,pago,2025-03-19
593a89ad-d112-4cf4-9dd0-647e95d4050b,337.315.279-24,539.35,27.87,0.00,,Conjunto de Macedo,3,Delta,Melo da Prata,RS,Brasil,pendente,2024-03-10
4f4a1675-5903-45d5-a9fc-a5aaafdd3b48,873.860.374-60,598.83,51.92,35.48,CUPOM5A0CC1D5,Trecho Zoe Montenegro,299,Beija Flor,Rocha de Farias,SE,Brasil,pendente,2024-01-26
31a378b3-304c-4bc4-92ae-a8a5ddc63eab,762.164.191-92,205.91,73.03,0.00,,Rua Garcia,76,Santa Terezinha,Carvalho,AC,Brasil,pendente,2024-11-19
94d5ea63-78f1-4681-8b7a-c9a68257f981,558.538.695-66,670.88,91.88,0.00,,Aeroporto Agatha Cassiano,552,Vila Ecológica,Novais da Praia,SC,Brasil,cancelado,2024-04-16
fbbd7886-eb44-4f6a-9f7f-feb2e51a32cc,028.275.895-02,1159.94,35.31,0.00,,Favela Sá,1,Xangri-Lá,Caldeira,PB,Brasil,enviado,2025-04-05
fb72dfc3-5e25-413d-9ec1-32da27812c6f,418.937.608-52,772.36,51.46,0.00,,Praça de Farias,89,Vila Nova Paraíso,Macedo,AP,Brasil,cancelado,2024-07-25
6b18c2a6-46ef-4387-b1ea-1e7752230770,980.005.935-12,494.82,43.92,76.02,CUPOM2252962C,Largo Maria Luiza Moura,961,Beira Linha,Abreu,PR,Brasil,entregue,2024-11-24
de48e79f-a033-41fd-809d-d059b110e977,208.744.972-17,1850.72,97.37,0.00,,Quadra Cunha,830,Leonina,da Mata de Cassiano,AC,Brasil,entregue,2024-07-12
c7e9e6dc-68dc-4d96-a2de-16013b56e0ba,552.084.953-31,931.74,44.86,151.48,CUPOM35A9770D,Residencial Gonçalves,78,São Pedro,Vieira de Goiás,RJ,Brasil,pendente,2024-10-28
7e286f6b-132d-4526-ad9d-60eff4b6dc7b,181.611.580-11,1587.12,87.67,0.00,,Aeroporto de Azevedo,68,Jardim São José,da Luz,SC,Brasil,pago,2024-02-09
899a164f-6463-495f-bc03-3983b6fd247d,373.033.381-91,763.13,82.65,0.00,,Pátio Luana da Rosa,6,Vila Ipiranga,Moreira de Siqueira,AL,Brasil,pago,2025-02-22
6a751530-3db0-4e08-822d-2bc605a533f6,615.638.215-06,1206.23,42.17,77.47,CUPOM95F7453E,Vale de Fernandes,945,Vila Mantiqueira,Oliveira,SP,Brasil,pago,2025-06-25
b1d13293-3294-4480-b8ac-570605b7d961,076.676.223-82,707.76,33.83,77.03,CUPOM89121151,Viela Maria Vitória Jesus,604,Novo Glória,Fonseca,PI,Brasil,cancelado,2025-05-24
1c129de0-4427-438f-bf4c-e44e125b4c69,862.651.732-02,494.09,73.75,0.00,,Pátio de Vargas,96,Camponesa 2ª Seção,Costela de Barbosa,CE,Brasil,entregue,2025-09-17
3f0dd863-76fd-4433-a623-b7e95d885836,101.085.931-67,1897.30,10.68,370.67,CUPOMC0C88329,Campo de Costa,80,Bernadete,Porto,AM,Brasil,pendente,2024-09-30
703b31cd-da0a-44fc-b5a3-9a94c8c6c123,483.413.807-38,1908.25,62.74,0.00,,Estrada Moreira,40,Liberdade,Costela do Norte,RJ,Brasil,pago,2024-03-26
f4b02763-5e00-4c40-99f3-c6db345a8385,737.667.982-71,1061.59,25.56,0.00,,Vereda Enzo Rocha,11,Vila São Rafael,Rios de Novaes,RO,Brasil,entregue,2024-04-11
f5bacd13-f044-43ec-836d-703caa39ab31,252.000.735-24,1915.87,37.17,0.00,,Trevo Ravy da Mota,8,Vila Das Oliveiras,da Cruz de Viana,GO,Brasil,enviado,2025-03-04
fb31b6ce-b576-416f-8e95-db7d66abe10b,023.981.906-83,1242.67,55.32,0.00,,Alameda Julia Aragão,87,Santa Inês,da Rocha,AL,Brasil,enviado,2024-01-12
e4b35f4c-f700-48e6-9a43-be24f3aa680d,494.042.567-75,1623.89,40.11,0.00,,Via de Pereira,44,Marmiteiros,da Costa do Galho,RJ,Brasil,entregue,2024-10-25
ce831c04-9428-46fe-aa7f-777ee117097c,007.160.869-50,84.53,28.38,0.00,,Trecho das Neves,58,Carlos Prates,Carvalho da Mata,RO,Brasil,enviado,2025-10-23
